property_id,hud_property_name,assisted_units,count_0br,count_1br,count_2br,count_3br,count_4br,count_5plusbr,contract_id,program_type,subsidy_start_date,subsidy_expiration_date,contract_duration_months
800880226,684 Naglee Ferry,499,7,61,238,158,98,7,PA15FYA5642,202/8 NC,1995-10-22,2034-07-05,370
800513643,Darden Restaurants,2,2,173,99,67,76,7,PA30HJB1686,223(a)(7) Refi of 223f Nursing/ ICF,2006-03-27,2038-08-09,370
800988516,Electronics Source,66,44,61,65,161,0,6,PA67TNS7661,202/8 NC,1998-01-27,2037-12-17,17
800553671,700 Sadowa Avenue,459,102,149,152,149,49,3,PA64MKI5399,202/8 SR,2000-05-21,2024-09-14,189
800239149,American Financial Group,268,50,482,109,79,49,3,PA95NRN8338,202/8 NC,1987-10-25,2038-08-01,43
800801198,558 Garrison Bend,575,146,232,18,169,91,6,PA42PCF8756,202/8 SR,2004-07-15,2027-09-30,565
800375944,242 Ellert Plaza,106,69,86,166,139,26,0,PA31ATM6545,202/8 SR,2001-07-29,2020-12-20,502
800981456,Jackhammer Technologies,536,56,86,167,0,25,0,PA23IMU3378,202/8 NC,1999-02-15,2026-09-13,374
800721205,Mozilla Foundation,454,130,2,163,157,42,5,PA62ISQ9574,202/8 NC,1991-04-25,2041-09-11,328
800324185,"ZOMM, LLC",234,62,370,158,24,41,4,PA98MPN7521,202/8 SR,2007-01-25,2031-03-13,513
800609668,914 Pershing Road,562,155,66,141,117,57,7,PA75IGL0306,202/8 SR,1989-05-24,2025-08-19,293
800418963,818 Montalvo Cove,488,212,329,88,69,16,3,PA03CDH9984,223(a)(7) Refi of 223f Nursing/ ICF,2008-07-20,2021-12-08,489
800352348,1132 Don Chee Station,206,31,245,250,73,30,8,PA78HKH3263,202/8 NC,2000-01-24,2038-05-21,17
800298785,630 Erkson Drive,279,52,482,112,161,60,6,PA19HHY8964,202/8 NC,2018-02-03,2020-11-26,153
800050166,Belle Ladi,377,216,71,139,80,56,1,PA06XDI8945,223(a)(7) Refi of 223f Nursing/ ICF,2016-02-28,2030-02-08,603
800576141,Omnicare,291,67,91,216,17,52,5,PA78BBM7815,202/8 SR,1983-10-10,2043-01-06,42
800537632,Quanta Services,314,244,147,61,95,45,4,PA25XUI1779,223(a)(7) Refi of 223f Nursing/ ICF,2013-06-20,2029-05-17,243
800000955,Price Waterhouse Coopers,152,215,27,10,174,19,10,PA79YNT7404,202/8 NC,1996-07-07,2038-08-07,588
800980915,808 Quartz Bend,363,64,342,66,170,9,0,PA59KUP0084,202/8 NC,1983-01-02,2043-01-24,29
800260261,Winnebago Industries,372,149,123,128,168,70,8,PA28NWR4174,223(a)(7) Refi of 223f ALF,1989-12-14,2020-09-06,122
800508947,Spectrum Brands,20,26,320,1,45,30,4,PA15QYJ5114,223(a)(7) Refi of 223f Nursing/ ICF,1997-06-13,2029-03-24,251
800023280,Bank of America,371,170,205,152,134,16,1,PA63DUE6301,223(a)(7) Refi of 223f Nursing/ ICF,1988-11-06,2037-07-11,548
800511365,730 Incinerator Route,270,138,149,162,185,48,4,PA20ECD8651,202/8 SR,1986-12-17,2036-05-03,501
800097247,Maxtor Corporation,471,3,159,11,83,42,7,PA91QYT3003,223(a)(7) Refi of 223f Nursing/ ICF,1987-11-29,2023-05-06,416
800192760,869 North View Row,59,234,138,14,145,54,5,PA12FDP2450,202/8 SR,1981-01-26,2036-12-29,536
800613159,1168 Wagner Gardens,162,107,210,34,155,19,2,PA48XDC7352,223(a)(7) Refi of 223f Nursing/ ICF,1993-10-20,2025-03-20,432
800165134,Babcock and Wilcox,462,249,233,146,141,91,3,PA72CTV6481,223(a)(7) Refi of 223f ALF,2006-04-17,2022-02-14,357
800192525,Qpass,241,157,455,118,16,32,8,PA75MRM7437,202/8 NC,2003-06-27,2022-11-19,466
800301698,Universal Studios,499,184,355,226,85,64,3,PA05BXH7069,202/8 SR,1993-02-22,2041-06-28,460
800433932,Vibrant Man,164,157,88,27,164,27,3,PA50LHU6647,202/8 NC,1999-06-07,2023-12-31,138
800077755,384 Market Turnpike,144,223,346,132,162,3,3,PA58JLB3309,202/8 SR,2000-06-14,2038-05-12,213
800905929,The Hertz Corporation,286,227,18,140,1,3,9,PA49FHZ7873,223(a)(7) Refi of 223f Nursing/ ICF,2003-02-13,2035-10-20,177
800995656,1259 Robinhood Gardens,55,183,175,86,57,83,8,PA97FBS6246,202/8 NC,1982-03-23,2032-04-08,471
800329431,PepsiCo,303,127,205,80,19,84,6,PA88ZSX4158,202/8 SR,1981-09-30,2030-12-19,424
800181115,408 Brewster Ranch,569,62,436,188,47,54,2,PA84IJB6280,202/8 SR,2022-09-04,2042-08-28,470
800111418,Elizabeth Arden,325,220,219,106,58,43,3,PA80RYQ4707,223(a)(7) Refi of 223f ALF,2013-07-12,2042-01-09,173
800004446,810 Lake Merced Bayou,361,77,34,120,129,31,5,PA71LUS9347,223(a)(7) Refi of 223f Nursing/ ICF,1997-08-28,2029-06-08,119
800797345,THQ,589,162,280,89,100,80,6,PA17ODB9120,202/8 SR,2006-09-07,2023-01-15,530
800891204,Brunswick Corporation,527,184,75,1,126,31,4,PA17TEV6045,202/8 NC,2008-05-19,2020-09-13,271
800873678,1058 Lunado Path,348,173,85,70,119,49,10,PA00BEP8361,202/8 NC,1997-06-05,2020-04-23,295
800414206,1188 Campton Estate,200,161,402,165,18,64,1,PA35QAZ2816,202/8 SR,2019-05-31,2025-09-24,466
800921522,1188 Richard Henry Dana Run,319,28,389,10,10,78,7,PA62PBU2112,202/8 NC,2009-05-21,2020-06-06,258
800484229,Universal Studios,234,203,195,222,101,30,6,PA53VUD3381,223(a)(7) Refi of 223f ALF,2023-07-14,2041-01-24,145
800618084,1092 Olympia Bayou,386,32,422,149,112,77,9,PA98JWY2160,202/8 SR,1980-04-06,2028-06-02,630
800453275,Corsair Memory,218,124,80,78,33,41,9,PA18MYO8843,223(a)(7) Refi of 223f Nursing/ ICF,2007-10-01,2026-03-10,514
800714280,Ejecta,529,92,489,102,167,21,2,PA19ULW4055,202/8 NC,1986-08-02,2042-10-08,644
800202613,Activision Blizzard,581,37,227,116,26,100,4,PA86DUZ9888,223(a)(7) Refi of 223f ALF,1991-05-07,2023-05-11,342
800879899,353 Galindo Lake,115,198,307,229,151,60,6,PA29URO1834,223(a)(7) Refi of 223f ALF,2009-08-22,2023-01-24,3
800662383,Electronic Arts,96,236,183,58,182,60,5,PA29TQR6927,202/8 NC,1981-06-25,2038-07-29,179
800840726,1025 Ventura Plaza,119,91,192,76,140,87,3,PA29AVD9720,223(a)(7) Refi of 223f ALF,2000-03-16,2021-02-12,493
800231010,866 Sickles Point,527,65,303,229,177,66,10,PA19EFK6982,202/8 NC,2003-02-06,2022-10-29,269
800926154,Allegheny Energy,210,85,279,226,32,77,1,PA03ZRW8414,223(a)(7) Refi of 223f Nursing/ ICF,1991-03-16,2035-09-10,479
800697407,BFG Technologies,567,215,304,160,182,87,1,PA20UUT5854,223(a)(7) Refi of 223f ALF,1997-07-31,2025-05-28,484
800887805,617 Giants Stravenue,291,118,113,72,7,71,7,PA91YEX1984,202/8 SR,2006-02-27,2031-05-23,392
800726143,633 Cerritos Viaduct,164,161,364,30,160,23,10,PA00COT4190,202/8 NC,2023-12-28,2022-02-04,16
800001005,"Blyth, Inc.",510,61,315,249,40,86,0,PA58HPC8554,223(a)(7) Refi of 223f ALF,2014-06-02,2024-07-24,350
800170299,74 Golden Gate Ranch,350,117,7,157,82,72,1,PA15NXM1503,223(a)(7) Refi of 223f ALF,2002-06-17,2031-11-27,339
800552819,Elizabeth Arden,81,202,67,186,27,77,0,PA02QGE4410,202/8 NC,2008-03-21,2021-09-24,618
800914136,Balanced Fortune,576,47,295,73,132,75,2,PA83CXQ7230,202/8 NC,1983-08-02,2034-05-09,143
800573435,459 Manor Road,340,208,89,39,53,97,7,PA73UQS2047,202/8 SR,2019-02-19,2034-10-05,625
800046817,Vectren,262,28,220,86,71,16,0,PA51ANI5460,202/8 SR,2018-03-11,2033-04-08,566
800365978,696 Julius Bend,475,250,316,47,117,3,4,PA29HEP8302,202/8 NC,1987-03-01,2029-05-21,76
800091670,Hastings Entertainment,129,73,195,197,149,94,4,PA77ZQN4102,223(a)(7) Refi of 223f ALF,2022-02-24,2022-03-28,293
800096688,549 Escondido Garden,77,213,182,100,49,1,0,PA71CLD8899,202/8 SR,2012-10-01,2039-06-16,323
800575752,567 Rockaway Freeway,543,86,57,33,94,23,1,PA51AWW5782,223(a)(7) Refi of 223f ALF,1981-11-10,2023-11-02,593
800060577,Infinite Wealth,545,53,291,85,73,92,6,PA21NDK0729,202/8 NC,2017-07-15,2041-06-13,371
800052495,THQ,267,236,0,125,66,10,6,PA74TME8776,223(a)(7) Refi of 223f ALF,2007-07-13,2033-04-26,118
800985654,Dean Foods,419,119,410,213,17,87,5,PA71EKQ9917,223(a)(7) Refi of 223f Nursing/ ICF,2018-03-09,2025-05-02,112
800883733,Network Air,555,41,338,115,67,13,0,PA18ZXW4514,202/8 NC,2016-06-19,2020-05-09,521
800753211,Terra Nova Garden Services,47,224,481,206,62,38,6,PA38JQM6126,202/8 SR,1994-07-23,2033-04-24,358
800265535,362 Glover Pass,418,169,151,106,61,8,6,PA45OJI3488,223(a)(7) Refi of 223f ALF,2017-05-02,2034-11-13,418
800157252,American Express,15,249,347,120,127,33,5,PA68SAH2508,202/8 SR,2012-03-29,2033-02-20,110
800322786,265 Cherry Court,399,92,489,180,131,42,4,PA61EDU8306,223(a)(7) Refi of 223f Nursing/ ICF,1990-02-21,2040-08-21,347
800303008,Visa Inc.,418,186,414,106,75,91,1,PA33QOT4582,223(a)(7) Refi of 223f ALF,2000-08-16,2023-09-18,399
800231330,534 Caselli Hill,142,92,229,159,183,80,6,PA25MAC9916,202/8 SR,2007-10-18,2023-12-05,429
800426102,998 Rolph Terrace,508,129,422,189,70,98,0,PA61UBJ8475,202/8 NC,1996-05-16,2025-02-02,75
800633449,201 Santa Rita Freeway,554,213,116,191,81,88,0,PA32SUG0678,223(a)(7) Refi of 223f ALF,2021-04-27,2042-09-17,149
800553018,65 Marengo Hills,110,99,355,30,185,8,7,PA61TCM5806,202/8 NC,1998-01-12,2031-03-23,382
800856286,Platinum Interior Design,73,12,123,143,27,46,9,PA64PII2800,223(a)(7) Refi of 223f Nursing/ ICF,1988-09-20,2022-08-25,122
800169886,839 Avenue I Rapids,429,246,258,67,159,86,0,PA51OPF4432,223(a)(7) Refi of 223f ALF,2008-07-21,2024-05-19,618
800843075,Rockford Fosgate,237,157,299,102,31,35,4,PA91PKR8542,223(a)(7) Refi of 223f Nursing/ ICF,1985-10-13,2037-08-26,273
800251776,539 Rudden Motorway,489,8,227,122,188,5,0,PA63LCE7963,223(a)(7) Refi of 223f ALF,1999-02-08,2041-08-17,251
800336282,Quality Merchant Services,535,27,176,143,59,17,6,PA02SMN1394,223(a)(7) Refi of 223f Nursing/ ICF,1993-07-12,2024-10-19,423
800225542,1164 Bedford Run,114,54,59,38,62,81,0,PA90QIT7714,223(a)(7) Refi of 223f Nursing/ ICF,1987-04-23,2032-10-01,7
800074898,Tupperware Brands Corporation,314,143,19,26,61,72,3,PA32FSP5711,223(a)(7) Refi of 223f Nursing/ ICF,1989-01-26,2042-02-01,123
800903052,555 Transbay Loop Lodge,294,218,465,163,66,36,3,PA51GAP6383,223(a)(7) Refi of 223f Nursing/ ICF,2001-02-03,2038-05-04,143
800740800,133 Cuba Pike,197,242,32,148,161,81,7,PA47LYQ3667,223(a)(7) Refi of 223f Nursing/ ICF,2020-08-10,2043-08-17,623
800998255,111 Maryland Lodge,155,135,162,162,173,25,4,PA48SMF4750,223(a)(7) Refi of 223f ALF,1980-11-20,2034-11-05,262
800788501,564 Santa Fe Turnpike,172,191,152,33,12,64,10,PA18TVS6783,202/8 SR,1980-01-27,2026-09-06,199
800847262,863 Newburg Ranch,187,63,109,33,5,44,10,PA12KUZ3587,202/8 NC,2016-05-26,2020-04-23,189
800374044,Maxtor Corporation,296,96,261,217,59,63,0,PA11KNG6679,223(a)(7) Refi of 223f Nursing/ ICF,2021-03-05,2039-01-02,142
800440363,Multi-Systems Merchant Services,414,176,233,206,39,75,1,PA45OTM2974,202/8 NC,2010-04-28,2039-05-03,136
800042634,1400 Incinerator Highway,505,33,305,97,124,98,9,PA07ZVW2361,223(a)(7) Refi of 223f ALF,1997-04-10,2022-11-17,225
800444288,749 West Broadway Run,526,245,113,143,14,50,7,PA88FFS3741,202/8 SR,2017-12-22,2020-04-23,344
800492897,522 California Circle,436,174,15,32,179,68,1,PA35SVT1961,202/8 SR,1991-01-18,2021-07-10,163
800124840,Bank of America,120,80,90,224,59,5,1,PA85UMP1875,223(a)(7) Refi of 223f Nursing/ ICF,2023-06-06,2041-03-13,487
800845757,19 Merced Crossing,544,75,479,112,38,1,5,PA56TYW2548,223(a)(7) Refi of 223f ALF,1996-06-01,2034-04-12,501
800294801,Terra,596,227,240,187,59,6,3,PA84MEP7641,202/8 NC,1990-09-30,2039-10-11,196
800826432,297 Rotteck Run,172,231,377,189,106,17,4,PA58LWJ1652,223(a)(7) Refi of 223f ALF,2014-05-05,2038-09-14,245
800834485,436 Santa Ana Mews,270,250,203,187,75,87,8,PA63BIC3621,223(a)(7) Refi of 223f ALF,1992-06-20,2041-02-01,83
800436471,48 Shawnee Trace,363,224,280,208,40,84,6,PA99WCT4031,223(a)(7) Refi of 223f Nursing/ ICF,1993-03-19,2031-03-03,31
800862147,Hi-Point Firearms,375,192,268,31,92,26,6,PA71BQI0399,202/8 NC,2005-02-26,2036-09-13,126
800265537,565 Mansfield Highway,333,78,321,107,119,21,8,PA01UKH7164,223(a)(7) Refi of 223f ALF,1984-10-10,2034-10-28,556
800566716,1349 Canby Pike,161,127,235,144,42,16,7,PA94ESE0374,223(a)(7) Refi of 223f ALF,2003-03-05,2035-10-20,459
800917714,Dillard's,24,163,136,10,42,5,3,PA81ABP9778,223(a)(7) Refi of 223f ALF,2000-04-02,2021-05-31,419
800659244,105 Putnam Garden,460,38,278,13,190,99,0,PA81ZCI5185,202/8 SR,1999-09-22,2043-12-15,489
800445895,Novell,566,79,126,89,51,95,6,PA21MWB2988,202/8 NC,2005-11-14,2028-03-18,303
800126742,550 Bannan Green,153,17,208,74,100,20,1,PA71LXC2867,202/8 SR,1982-06-07,2020-11-30,381
800168982,Domtar,114,220,163,211,114,54,0,PA65BPN9201,202/8 SR,2007-06-24,2021-11-15,473
800373729,Titania,538,26,45,194,151,31,7,PA15AIE2143,223(a)(7) Refi of 223f ALF,2019-07-05,2032-01-15,108
800831973,Pointers,358,235,342,88,30,51,4,PA53ICI1001,202/8 NC,2008-05-17,2021-03-21,346
800205060,Golden Joy,373,222,215,150,156,18,2,PA12ULE8339,223(a)(7) Refi of 223f Nursing/ ICF,2000-05-04,2030-03-15,142
800420866,587 Cesar Chavez On Run,94,53,423,186,164,18,10,PA19WRK6077,202/8 SR,1980-01-13,2042-03-08,155
800319933,Martin Marietta Materials,365,223,310,154,139,17,3,PA92EBI0424,223(a)(7) Refi of 223f Nursing/ ICF,2000-02-29,2042-10-17,213
800014015,Locost Accessories,48,95,20,146,63,54,9,PA92CWL6690,202/8 SR,2003-02-11,2027-07-23,489
800593756,Zoom Technologies,293,235,332,80,133,28,7,PA30BGY4513,202/8 NC,1981-03-19,2042-04-26,563
800873747,Atlas Realty,332,127,82,223,146,87,8,PA67INU8108,223(a)(7) Refi of 223f ALF,1984-11-05,2042-04-10,316
800192232,857 Orchard Field,338,228,88,148,46,95,10,PA75KRE7916,202/8 NC,1991-12-29,2033-07-18,590
800630464,917 Rizal Manor,571,142,261,62,14,52,9,PA70GCW9483,202/8 NC,1998-12-28,2020-10-27,357
800847614,Taco Tico,261,175,118,155,139,39,4,PA64MCG2893,223(a)(7) Refi of 223f Nursing/ ICF,1993-10-20,2037-06-16,5
800206824,1316 Forsyth Ranch,403,173,150,76,138,76,3,PA15YVJ3803,223(a)(7) Refi of 223f Nursing/ ICF,1989-08-27,2038-05-09,128
800762696,572 R Stravenue,39,54,251,130,135,20,2,PA91BNJ6461,223(a)(7) Refi of 223f Nursing/ ICF,2010-07-10,2035-10-12,358
800008447,483 Montezuma Boulevard,157,200,255,246,35,78,10,PA90QEA9218,223(a)(7) Refi of 223f Nursing/ ICF,1987-08-12,2021-03-15,116
800416046,Jimmy John's,357,29,296,130,191,83,7,PA76UAK1346,223(a)(7) Refi of 223f ALF,1993-04-29,2037-11-07,97
800585092,1032 Paulding Terrace,18,206,454,226,116,29,0,PA62JYD2022,202/8 SR,1987-09-03,2042-09-25,24
800260611,582 Old Chinatown Hill,519,1,297,11,167,32,7,PA70VTC2211,202/8 NC,2004-04-27,2020-09-06,522
800332999,1294 Sunbeam Grove,244,185,194,225,6,14,7,PA88ZNN6304,202/8 SR,1991-11-17,2032-12-25,556
800910145,Walgreens,357,86,300,137,112,79,10,PA75PEK8968,202/8 NC,1989-12-15,2033-11-22,610
800809716,826 Faith Alley,392,243,432,197,10,30,5,PA63CHF7972,202/8 NC,1998-03-19,2032-01-06,482
800603005,466 Crespi Garden,441,35,330,196,98,92,4,PA89FQA7609,223(a)(7) Refi of 223f Nursing/ ICF,1980-10-05,2025-11-01,537
800423419,316 Blythdale Circle,437,188,463,123,2,49,4,PA31UMN4555,202/8 NC,1985-01-30,2043-02-16,517
800759922,Helping Hand,273,180,104,17,193,87,7,PA67YTB8950,202/8 SR,1992-12-01,2029-01-14,258
800372664,Honeywell,380,212,429,204,79,73,10,PA19MRZ7603,223(a)(7) Refi of 223f ALF,1997-09-07,2041-08-31,489
800196102,Apple Inc.,451,41,413,159,38,66,7,PA03RTJ0040,223(a)(7) Refi of 223f ALF,1984-11-25,2041-10-29,625
800737645,Cut Above,312,41,494,249,101,82,1,PA26YPQ2926,223(a)(7) Refi of 223f ALF,1996-04-15,2031-02-23,333
800888079,481 Valparaiso Trace,64,233,413,105,36,23,3,PA82ZRI0106,202/8 SR,2019-02-11,2040-01-15,158
800434573,Convergys Corp.,591,78,45,178,18,40,10,PA35GOG8055,223(a)(7) Refi of 223f ALF,2014-05-13,2034-08-11,133
800833410,663 Riverton Mews,51,64,192,183,164,65,8,PA58WWH1518,202/8 SR,1992-03-05,2029-12-20,355
800440010,QCR Holdings,527,186,322,34,27,3,9,PA70ACN8039,223(a)(7) Refi of 223f ALF,1986-04-09,2027-11-25,620
800374957,810 Bishop Landing,383,244,357,130,150,69,8,PA51ZSE1713,223(a)(7) Refi of 223f Nursing/ ICF,1989-10-10,2037-06-30,448
800317728,107 Santa Ynez Terrace,79,50,138,238,23,21,0,PA40ACU2203,202/8 NC,2014-07-16,2024-11-06,427
800668157,318 West Clay Lodge,385,104,162,6,76,90,0,PA01ZQP7778,223(a)(7) Refi of 223f Nursing/ ICF,2023-08-04,2023-04-11,590
800336068,665 Terra Vista Green,353,15,242,3,104,14,10,PA86RKN3584,202/8 SR,1993-08-13,2040-01-20,41
800352456,21 Clipper Cove Landing,283,204,121,144,7,44,3,PA32MPX5190,202/8 SR,1985-03-09,2039-11-12,265
800706096,81 Whipple Turnpike,293,200,402,8,20,40,3,PA57WEV4682,202/8 NC,2021-05-02,2025-01-05,16
800044847,466 Anthony Drive,559,206,277,106,57,19,8,PA68CTW9827,223(a)(7) Refi of 223f ALF,1985-12-22,2038-03-19,528
800708066,Home City Ice Co.,133,212,99,144,59,47,6,PA43FJH6216,202/8 SR,2012-04-14,2032-02-16,254
800680889,795 Glendale Viaduct,233,108,244,24,138,97,5,PA00OEC7951,223(a)(7) Refi of 223f ALF,2023-10-17,2024-12-28,97
800331739,17 Sturgeon Path,326,154,408,103,46,4,10,PA21TCZ7712,223(a)(7) Refi of 223f ALF,2000-01-20,2041-04-16,597
800769004,Berry Plastics,377,22,25,238,162,43,6,PA11CJJ1070,223(a)(7) Refi of 223f ALF,2006-05-03,2031-09-25,34
800410190,151 Nadell Alley,108,170,221,62,150,52,8,PA32WGW7261,223(a)(7) Refi of 223f Nursing/ ICF,1985-10-10,2033-06-07,372
800353492,Magik Lamp,103,55,44,69,21,59,6,PA99DAD9198,223(a)(7) Refi of 223f ALF,2012-10-18,2030-02-24,357
800286335,Vectren,366,189,274,145,69,99,9,PA81XRB8181,223(a)(7) Refi of 223f Nursing/ ICF,2009-08-31,2024-06-09,194
800306027,82 Blandy Avenue,170,15,118,153,103,45,9,PA57JPS1001,202/8 NC,2008-12-02,2026-06-13,165
800338000,Mikrotechnic,362,135,329,238,107,90,8,PA40AON2010,202/8 NC,1989-06-20,2042-07-05,265
800156465,Planet Profit,44,98,349,38,182,58,6,PA78DJJ6182,223(a)(7) Refi of 223f ALF,2015-09-14,2022-03-18,131
800294361,387 Shafter Glen,352,127,172,7,33,86,9,PA15MUM8940,223(a)(7) Refi of 223f ALF,1988-04-19,2037-11-04,380
800658875,443 Spears Station,549,12,428,235,119,96,2,PA90NQP4634,202/8 SR,1990-09-18,2040-06-06,471
800446444,402 Tennessee Row,178,0,385,179,81,4,6,PA05WZF9820,223(a)(7) Refi of 223f ALF,2011-11-25,2022-07-15,194
800514001,906 Pine Alley,209,202,252,11,199,66,8,PA88COV5822,202/8 NC,1980-03-19,2038-12-15,308
800558648,Gatorade,409,207,46,144,118,20,10,PA19RIL6396,202/8 NC,2021-01-04,2031-08-06,295
800792638,Citigroup,580,112,422,229,7,59,2,PA21QGE9035,202/8 NC,2018-10-31,2020-06-22,230
800225579,338 Hagiwara Tea Garden Landing,218,6,480,73,33,26,8,PA16TCK7132,223(a)(7) Refi of 223f ALF,1985-01-07,2020-02-22,191
800648664,Renys,225,219,316,98,187,88,4,PA14IFT6260,202/8 NC,1999-02-10,2022-09-18,79
800894418,Bain & Company,383,216,395,197,3,68,3,PA69BYV9058,202/8 NC,1997-10-29,2041-06-08,498
800060190,Miller Brewing,157,189,315,88,145,93,3,PA40DWT6827,202/8 SR,2007-05-03,2039-01-11,445
800763473,992 Pulaski Annex,328,87,251,137,137,8,5,PA68EFE0686,223(a)(7) Refi of 223f ALF,1988-11-25,2034-05-04,594
800644317,187 Knockash Freeway,328,227,0,18,152,43,7,PA05NAA2737,202/8 SR,2012-08-17,2033-06-22,11
800944428,1276 Bradford Circle,490,86,237,154,139,38,2,PA97USW7422,223(a)(7) Refi of 223f Nursing/ ICF,2023-06-26,2038-01-03,361
800406132,1210 Adele Point,6,29,489,215,183,37,6,PA28OML1708,202/8 SR,2013-11-27,2034-01-15,55
800835183,1230 Brooklyn Ferry,465,221,99,16,145,68,6,PA31GPU2552,202/8 NC,2001-08-06,2039-12-30,96
800108148,Analog Devices,116,107,386,123,140,83,2,PA23JUN2818,223(a)(7) Refi of 223f ALF,1991-05-24,2036-08-30,450
800311913,WellPoint,472,78,219,1,70,32,7,PA72HVW1000,202/8 NC,2009-06-10,2033-06-04,18
800841402,Rivera Property Maintenance,510,126,222,22,46,82,10,PA08FDW7054,202/8 SR,2016-01-08,2037-07-17,554
800552569,Albertsons LLC,348,175,398,0,80,68,2,PA33MDO8200,223(a)(7) Refi of 223f ALF,2002-05-20,2030-08-29,473
800558508,1106 Merrie Field,534,162,211,8,68,50,0,PA31JDT2284,223(a)(7) Refi of 223f ALF,2001-05-15,2037-12-17,526
800091674,Hi-Point Firearms,52,160,81,133,109,56,10,PA19DFJ5123,202/8 SR,2014-07-24,2042-09-01,499
800666299,55 Orizaba Alley,271,216,165,151,77,59,5,PA16OYL8308,202/8 SR,1982-03-15,2033-03-19,374
800345418,Whirlpool Corporation,57,249,408,169,42,73,4,PA80JPE9945,223(a)(7) Refi of 223f ALF,2021-04-08,2035-06-21,14
800254159,416 Reed Gardens,542,128,262,73,45,27,5,PA00IML5604,202/8 SR,1987-11-04,2022-09-21,151
800999709,Gemini Sound Products,521,234,196,13,118,29,5,PA73SNB1449,223(a)(7) Refi of 223f Nursing/ ICF,1991-04-25,2028-07-18,79
800479528,Edge Garden Services,156,191,205,144,35,0,6,PA55UJU2381,223(a)(7) Refi of 223f Nursing/ ICF,1990-11-07,2025-06-03,297
800182643,Hasbro,413,82,21,165,99,67,3,PA92YOJ4915,223(a)(7) Refi of 223f Nursing/ ICF,2018-10-13,2043-04-09,645
800346818,Honest Air Group,262,1,147,102,2,68,7,PA84ZRI1511,202/8 NC,2012-01-13,2024-09-10,620
800195499,BlueLinx Holdings,490,241,321,179,89,81,1,PA54JOR2045,202/8 SR,1984-11-01,2033-05-02,505
800908382,Fragrant Flower Lawn Services,143,115,100,108,37,99,9,PA18SUT3060,202/8 SR,2005-01-03,2021-06-21,548
800376399,Bradley Pharmaceuticals,386,36,115,123,191,85,5,PA57DLQ9516,223(a)(7) Refi of 223f ALF,2017-08-20,2041-05-26,71
800040947,489 Dewitt Road,330,197,42,180,35,68,1,PA60YOS9926,202/8 SR,1989-03-16,2043-02-21,42
800292656,Ashland Inc.,314,41,122,29,66,23,6,PA08LKH8129,202/8 SR,2004-10-08,2023-02-08,178
800943051,64 Pizarro Point,49,99,373,228,20,5,10,PA67RTG3966,223(a)(7) Refi of 223f ALF,2017-10-21,2023-01-19,65
800843761,846 Tulare Hill,297,171,407,233,115,64,2,PA51QQN7316,202/8 NC,2017-02-22,2041-04-29,385
800315671,1237 Guy Rapids,255,190,0,184,135,65,10,PA78CZS2020,223(a)(7) Refi of 223f Nursing/ ICF,1992-06-11,2035-10-19,519
800862136,Millenia Life,209,181,479,230,13,91,1,PA82XKN3773,223(a)(7) Refi of 223f Nursing/ ICF,1990-11-30,2042-02-04,612
800241721,680 Dukes Circle,446,245,200,158,70,63,0,PA37EWA3553,223(a)(7) Refi of 223f Nursing/ ICF,1993-06-22,2031-07-23,572
800463315,Magna Architectural Design,554,162,242,115,25,49,8,PA21SSU2905,202/8 NC,2022-09-11,2020-08-31,257
800148257,1358 Milton I Ross Hill,326,1,99,238,39,56,7,PA28ZOK3062,223(a)(7) Refi of 223f ALF,2013-11-01,2029-01-17,526
800245228,Happy Bear Investment,266,87,329,138,111,7,2,PA87FKN4398,223(a)(7) Refi of 223f ALF,1989-06-13,2021-03-30,530
800250569,Vivitar,552,205,129,48,153,68,7,PA19HNZ8640,202/8 NC,1985-07-02,2037-02-21,142
800620340,952 Garces Pike,470,51,358,138,39,7,8,PA06PLR3666,223(a)(7) Refi of 223f Nursing/ ICF,2004-03-03,2035-03-19,622
800779291,1136 Hooper Plaza,494,144,408,7,189,56,1,PA04WEW9744,202/8 NC,1988-09-10,2022-09-27,199
800733645,497 Arelious Walker Glen,255,40,495,116,67,2,8,PA24GYK1215,223(a)(7) Refi of 223f Nursing/ ICF,1981-02-10,2030-09-21,138
800852149,112 Seal Cove Creek,25,218,251,244,126,84,9,PA64WUD3188,202/8 NC,1992-07-21,2026-12-25,528
800243124,The Serendipity Dip,98,185,240,152,181,97,7,PA40QRK7465,202/8 NC,2021-10-01,2020-01-02,148
800006461,Payless ShoeSource,514,72,337,217,62,13,9,PA62KUJ4379,223(a)(7) Refi of 223f ALF,1988-09-05,2035-03-18,530
800064941,Ubu Productions,388,165,276,166,138,88,5,PA59SCP7296,223(a)(7) Refi of 223f ALF,1985-11-28,2025-11-19,484
800698817,American Express,473,120,417,94,29,5,2,PA89LTS3805,223(a)(7) Refi of 223f ALF,1995-02-07,2035-10-20,411
800279681,360 Rossi Row,547,76,364,89,1,70,5,PA24TBF8492,223(a)(7) Refi of 223f ALF,1982-05-21,2030-12-30,378
800045222,796 Crags Mews,190,99,189,182,52,96,9,PA56GRA3583,202/8 NC,2010-12-29,2025-04-03,228
800459489,One-Up Realtors,439,138,295,48,23,20,7,PA22BLR6090,223(a)(7) Refi of 223f Nursing/ ICF,1988-04-20,2037-11-03,458
