property_id,hud_property_name,inspection_property_id_multiformat,city,state,inspection_id,inspection_score,inspection_date
800415127,DST Systems,PA00176946,Homewood,PA,649571,69,2023-09-11
800233169,354 H Bridge,PA00489069,Puyallup,PA,657911,90,2016-02-10
800245818,Jones Soda Co.,PA00350479,Fairfax,PA,694206,53,2019-02-19
800806309,AutoZone,PA00981190,Johns Creek,PA,599669,53,2023-02-24
800786836,1178 Tamalpais Arcade,PA00094629,Kirkland,PA,674834,97,2019-01-04
800567245,Boyd Gaming,PA00168992,Andover,PA,695552,69,2020-09-26
800825908,1153 Otter Cove Bridge,PA00537026,Nixa,PA,667763,54,2015-04-21
800658047,132 Pierpoint Junction,PA00314384,Bellevue,PA,673275,76,2019-06-10
800331931,Kroger,PA00012257,Green,PA,681651,64,2020-07-15
800929134,368 Dwight Row,PA00140401,Menlo Park,PA,591469,86,2016-07-16
800769221,Silicon Image,PA00778691,Fitchburg,PA,650879,88,2022-12-07
800635778,1089 Waithman Junction,PA00861297,Alamogordo,PA,575554,41,2023-05-15
800159025,317 Birchwood Grove,PA00833885,Kalamazoo,PA,598644,80,2019-08-22
800353661,Goodyear Tire and Rubber Company,PA00169477,Gillette,PA,698389,51,2020-09-04
800907072,452 Fresno Court,PA00197680,Woonsocket,PA,626972,41,2022-08-05
800117047,Dillard's,PA00735780,Liberty,PA,665700,72,2021-02-19
800035819,96 Old Decatur Bridge,PA00035750,Forest Lake,PA,607573,65,2020-01-26
800764323,Zoo York,PA00853438,Peabody,PA,675066,95,2023-03-05
800160722,29 Modoc Hill,PA00622639,Rialto,PA,641190,25,2022-06-17
800318345,Asian Junction,PA00152912,St. Louis Park,PA,692150,64,2020-08-28
800967972,267 Laurel Landing,PA00975828,Broomfield,PA,625922,48,2020-04-01
800432442,Hasbro,PA00667250,Lansing,PA,534098,33,2023-06-11
800458648,726 Hiliritas Bridge,PA00150203,Harlingen,PA,576983,34,2015-11-08
800883191,474 Pollard Motorway,PA00715464,Walnut,PA,601614,80,2018-11-20
800120498,Sterling Commerce,PA00374844,Union City,PA,652269,91,2019-08-07
800121983,American Axle,PA00014265,Radcliff,PA,620847,63,2017-09-20
800246250,"Sterling Ledet & Associates, Inc.",PA00080378,Banning,PA,646884,38,2015-08-29
800035432,135 Decatur Green,PA00715263,Horn Lake,PA,611532,38,2021-04-22
800591899,Burlington Coat Factory,PA00314900,Elmira,PA,696075,27,2022-06-28
800693074,1284 Wills Turnpike,PA00928037,Pearl,PA,647608,30,2019-05-08
800777919,Klipsch Audio Technologies,PA00691379,Lathrop,PA,559146,69,2017-12-23
800814651,Cartoon Network Studios,PA00051743,Roanoke,PA,582226,37,2017-02-28
800063140,Vulcan Corporation,PA00915589,Arlington Heights,PA,608224,89,2016-07-01
800202896,918 Waldo Place,PA00972382,Stow,PA,671837,84,2022-10-14
800543165,Life Plan Counselling,PA00365997,Plum,PA,616403,38,2017-05-07
800467181,Brilliant Home Designs,PA00795949,Hemet,PA,652739,96,2021-09-05
800099998,Always,PA00815869,Riverbank,PA,501330,25,2016-07-17
800331482,772 Java Landing,PA00349548,Coronado,PA,576595,48,2022-12-11
800159368,Naturohair,PA00235663,Tampa,PA,680711,54,2017-01-06
800004651,Quality Event Planner,PA00958641,Queen Creek,PA,535094,90,2017-03-22
800420174,Star Bright Investment Group,PA00620807,Bozeman,PA,673979,34,2017-06-23
800837930,Total Network Development,PA00521352,Crystal,PA,529650,26,2018-02-08
800756546,820 Carmelita Shore,PA00999783,Los Angeles,PA,681472,80,2021-09-11
800410415,Newhair,PA00728700,North Tonawanda,PA,546145,68,2015-02-10
800022278,297 E Terrace,PA00329952,American Fork,PA,515798,59,2022-01-01
800476066,1012 Sacramento Rapids,PA00029149,Tamarac,PA,670653,89,2017-08-29
800975762,872 Danvers Crescent,PA00732750,Alhambra,PA,589003,94,2023-12-09
800419947,738 College Place,PA00708242,Asheville,PA,615785,35,2018-10-18
800056677,American Broadcasting Company,PA00702759,Loves Park,PA,506842,100,2019-04-24
800821700,First Rate Choice,PA00527791,Inglewood,PA,685058,58,2021-12-31
800803726,Medimix International,PA00252784,Steubenville,PA,653256,31,2017-04-28
800935505,BlueLinx Holdings,PA00873162,Vancouver,PA,636734,83,2023-05-11
800240553,1110 Rosewood Cove,PA00532032,Terre Haute,PA,573418,57,2018-03-05
800816176,Riverdeep,PA00476652,Bonney Lake,PA,623977,70,2017-02-21
800883559,423 Carmelita Mall,PA00862681,Arlington,PA,698120,47,2018-06-11
800969072,1141 Topeka Green,PA00838476,Blue Springs,PA,525994,35,2017-09-28
800694537,551 Laguna Ferry,PA00289787,Waltham,PA,533150,49,2023-01-27
800308524,Netstars Matrix Design,PA00722963,Lewisville,PA,694541,27,2020-06-14
800597637,261 Juanita Walk,PA00832317,East Chicago,PA,501419,38,2016-06-09
800704315,659 Hitchcock Ferry,PA00971738,Petaluma,PA,663201,93,2022-12-02
800798001,157 Laurel Hill,PA00284646,Crestview,PA,542954,68,2020-10-25
800271575,New Era Tickets,PA00543755,Joplin,PA,631917,34,2023-01-12
800030128,ACN Inc.,PA00654801,Norton Shores,PA,573612,27,2019-02-13
800357152,1268 San Lorenzo Avenue,PA00342161,Bremerton,PA,654316,97,2021-11-13
800477212,380 Indiana Canyon,PA00835421,Maryville,PA,526311,39,2019-11-06
800276947,Lockheed Martin,PA00644577,Escondido,PA,671459,63,2017-05-12
800302412,PepsiCo,PA00102331,Decatur,PA,594662,73,2021-05-28
800774655,227 Teddy Avenue,PA00366612,Rancho Cordova,PA,621535,98,2016-02-08
800233874,520 Clarendon Rapids,PA00647726,Lafayette,PA,635963,85,2022-09-17
800811552,699 Judah Route,PA00051732,Roseville,PA,556007,82,2023-05-06
800938592,Corpbay,PA00680170,Plainview,PA,611376,69,2021-11-08
800693280,1274 Lynch Arcade,PA00802425,Oak Park,PA,611721,37,2016-03-06
800860565,Monk Home Improvements,PA00972360,Eastlake,PA,635441,76,2019-07-30
800514154,1355 Lulu Boulevard,PA00968769,Rio Rancho,PA,686302,47,2018-02-04
800881028,1344 Aladdin Shore,PA00157956,Yorba Linda,PA,680515,80,2020-07-08
800257930,FedEx,PA00129834,Dunedin,PA,577685,80,2016-02-03
800982478,World Airways,PA00689783,Thomasville,PA,626781,84,2016-01-08
800546949,Gold Leaf Garden Management,PA00495021,Redmond,PA,673592,38,2021-03-12
800390468,Eastman Kodak,PA00857542,Pueblo,PA,625893,65,2020-05-26
800236883,237 Banks Gardens,PA00703529,Vero Beach,PA,617629,72,2021-05-31
800534272,844 Greely Pine,PA00225998,Leominster,PA,641929,54,2016-02-06
800237939,Independent Investors,PA00258652,Suffolk,PA,588809,78,2021-07-12
800124540,294 Tocoloma Junction,PA00332156,Mission,PA,570758,40,2018-04-27
800822532,United Airlines,PA00040547,Hamtramck,PA,563936,71,2019-02-18
800399495,940 Saint Louis Mews,PA00405320,Huntsville,PA,672854,60,2022-09-28
800907962,1265 Grafton Bridge,PA00934189,Huntington,PA,687407,57,2018-08-23
800257657,Kmart,PA00144972,Folsom,PA,659115,77,2018-04-18
800590427,Jones Soda Co.,PA00490903,Goldsboro,PA,689973,45,2016-02-21
800411969,Prestiga-Biz,PA00847162,Chowchilla,PA,549117,45,2022-07-02
800099487,446 Russia Expressway,PA00125641,Adrian,PA,635542,40,2019-07-28
800962853,305 Lapu-Lapu Pike,PA00281430,East Orange,PA,640155,57,2022-11-27
800438176,"Dell, Inc.",PA00301563,Port Chester,PA,523752,100,2015-02-11
800997911,309 Gibbon Path,PA00226440,Madisonville,PA,674491,51,2020-07-18
800406342,443 Pinto Trail,PA00557811,San Rafael,PA,655239,72,2020-07-02
800855777,380 Sherman Mall,PA00501037,Redondo Beach,PA,609947,48,2016-11-15
800792940,The White Rabbit,PA00226257,Bayonne,PA,617122,87,2015-07-16
800966758,Dow Jones & Company,PA00370430,Linden,PA,634155,73,2016-08-13
800728191,898 Executive Park Path,PA00984918,Fresno,PA,668492,66,2018-03-15
800663586,Magna Wealth,PA00170936,Pflugerville,PA,660309,77,2021-11-12
800367748,896 Dashiell Hammett Point,PA00603182,Chowchilla,PA,683366,98,2020-05-17
800369055,1375 Armistead Canyon,PA00356419,Irvine,PA,592069,43,2018-01-05
800072658,Brown-Forman Corporation,PA00653062,Bossier City,PA,575046,90,2018-07-07
800508232,263 Galvez Path,PA00005468,Norwood,PA,522198,56,2023-08-07
800518131,273 Earl Trace,PA00902584,Englewood,PA,611731,89,2020-07-01
800495609,Practi-Plan Mapping,PA00398685,Soledad,PA,501499,36,2018-03-07
800242005,525 Ventura Gardens,PA00955274,Riverton,PA,568559,84,2015-08-15
800423635,Dun & Bradstreet,PA00247428,Casper,PA,563257,33,2019-12-20
800618208,Pointers,PA00860438,Macomb,PA,632620,100,2022-03-26
800685146,704 Gateview Hills,PA00808781,St. Cloud,PA,683115,33,2022-12-15
800318003,Hot Topic,PA00652524,Bullhead City,PA,602783,60,2017-11-23
800195673,669 Hussey Shore,PA00991845,Greenfield,PA,559126,74,2016-12-26
800145284,721 Toyon Glen,PA00350238,Corinth,PA,634188,86,2017-06-11
800782247,204 Alemany Crescent,PA00512795,Elk Grove Village,PA,613234,59,2016-08-16
800710077,Mission Realty,PA00892083,Cathedral City,PA,657200,95,2022-04-14
800857202,Desert Garden Help,PA00085228,Dinuba,PA,547667,44,2019-07-10
800434886,1350 Argent Pine,PA00901011,Corvallis,PA,679234,92,2021-02-25
800781677,Goodrich Corporation,PA00908861,Idaho Falls,PA,616931,39,2019-05-01
800230893,1225 La Ferrera Bridge,PA00279398,Lawrenceville,PA,507573,94,2019-06-09
800997962,Delphi,PA00644938,Santa Barbara,PA,511248,53,2015-09-21
800471900,985 Willard Annex,PA00806511,Goleta,PA,545431,67,2023-05-01
800638995,624 Jessie East Lodge,PA00043799,El Cerrito,PA,556581,97,2020-03-26
800720071,652 Gambier Hill,PA00656844,West New York,PA,509177,66,2015-01-09
800606396,799 Brice Shore,PA00204554,West Mifflin,PA,622136,67,2020-03-24
800774455,201 Wheeler Spur,PA00708501,Montrose,PA,522895,87,2020-11-03
800706135,QuickTrip,PA00047685,Moses Lake,PA,608271,49,2023-05-21
800677693,821 Carolina Ranch,PA00839587,North Platte,PA,589397,41,2018-08-19
800837797,1174 Darrell Freeway,PA00281022,Rockville,PA,558288,53,2017-04-08
800167768,Gillette,PA00937649,Muscatine,PA,670293,38,2021-03-18
800046865,Fabrik Inc.,PA00865662,Tuscaloosa,PA,684509,94,2020-11-19
800826160,730 Jessie Boulevard,PA00728703,Santa Fe,PA,511195,92,2019-03-09
800834800,Western Digital,PA00040453,Ashwaubenon,PA,600453,49,2023-11-30
800241807,857 Emma Stravenue,PA00166905,Apache Junction,PA,587949,85,2019-06-02
800447710,Midwest Communications,PA00970382,Sanford,PA,672468,69,2017-06-06
800023786,Martin Marietta Materials,PA00826003,Soledad,PA,550345,91,2016-11-18
800706704,898 Kirkham Turnpike,PA00226521,Littleton,PA,580768,43,2019-12-25
800524143,The Liberty Corporation,PA00999910,Chicopee,PA,633070,29,2018-01-10
800368920,1310 De Montfort Garden,PA00567389,Indianapolis,PA,509130,57,2018-01-26
800509146,Road Runner Lawn Services,PA00960320,Queen Creek,PA,586280,93,2021-10-22
800998268,Kerr-McGee,PA00215173,Orinda,PA,694913,73,2019-11-17
800296647,VonMaur,PA00741991,Shelby,PA,504533,27,2017-01-20
800908830,Macro Design,PA00105950,Parkersburg,PA,606394,52,2022-11-23
800399055,Onvia,PA00609142,South Salt Lake,PA,577380,97,2023-02-08
800491140,Applebee's,PA00278794,Webster Groves,PA,670466,25,2020-11-22
800783547,1378 Acorn Court,PA00958310,Ponca City,PA,509351,70,2022-05-25
800397988,Alaska Air Group,PA00279043,Grand Island,PA,646324,60,2018-09-26
800140294,Koch Industries,PA00943816,Cranston,PA,561861,89,2015-04-05
800706715,Fiserv,PA00005716,Antioch,PA,516467,40,2016-01-02
800115277,126 Romolo Boulevard,PA00884882,Gilroy,PA,590968,90,2020-05-06
800032515,1379 Broderick Bypass,PA00775484,Hopkinsville,PA,621354,57,2021-04-04
800672173,466 San Luis Square,PA00251180,Gardner,PA,560298,40,2017-06-03
800029812,Del Monte Foods,PA00913864,Topeka,PA,668417,44,2016-04-21
800272688,Modern Realty,PA00038881,Gainesville,PA,647802,76,2023-05-05
800453395,Jackpot Consultant,PA00721295,Pueblo,PA,561927,79,2022-08-09
800496054,185 Alert Drive,PA00245245,Lebanon,PA,667734,85,2020-04-08
800972886,727 Myra Pass,PA00672273,Mountain View,PA,614571,30,2021-10-15
800485628,Smith and Company,PA00864661,Snellville,PA,532882,89,2023-06-10
800093760,487 El Mirasol Expressway,PA00996954,Spokane Valley,PA,527679,40,2017-09-16
800819766,328 Mesa Trail,PA00136917,Edina,PA,514320,94,2022-04-10
800960995,927 Webb Lane,PA00796591,Kansas City,PA,682901,70,2023-11-09
800133795,Prestigabiz,PA00782829,Fort Wayne,PA,631706,30,2017-04-27
800556317,1330 Sabin Pike,PA00274321,Irvine,PA,650468,59,2020-01-15
800097748,188 Athens Gardens,PA00547481,Tahlequah,PA,619238,25,2015-12-31
800600490,710 Legion Of Honor Circle,PA00250999,Naperville,PA,547069,41,2022-11-28
800725135,Universal Studios,PA00929982,Coon Rapids,PA,561923,29,2020-01-07
800651827,Realty Solution,PA00471899,Medford,PA,631756,28,2015-12-24
800988320,209 Rousseau Loop,PA00712161,St. Marys,PA,536571,54,2021-06-06
800163475,Snap-on Tools,PA00814368,Deerfield Beach,PA,550271,25,2018-07-18
800092797,Practi-Plan Mapping,PA00090647,Jupiter,PA,509136,77,2023-07-19
800587433,Amazon.com,PA00147355,Crystal Lake,PA,515593,44,2020-06-19
800007188,Southwest Airlines,PA00148373,Charlotte,PA,649814,32,2020-06-03
800185783,1384 Jansen Bend,PA00850020,Largo,PA,689766,61,2016-04-10
800330471,320 Elmira Pike,PA00231706,Alamogordo,PA,661948,81,2023-05-22
800921094,1297 Troy Square,PA00382178,Lynbrook,PA,682989,85,2022-07-16
800296191,423 San Diego Expressway,PA00260713,Antioch,PA,694092,97,2017-08-02
800844957,119 Jeopardy Freeway,PA00179288,Houma,PA,506240,92,2018-02-01
800839846,KFC,PA00744488,Inglewood,PA,508096,54,2017-03-20
800612474,W.C. Bradley Co.,PA00052581,New Britain,PA,604613,44,2015-05-19
800344207,122 Quintara Mall,PA00507600,Waukesha,PA,526865,67,2023-03-01
800979175,International Paper,PA00851558,Brooklyn Center,PA,524252,99,2018-01-05
800753313,Payless ShoeSource,PA00346169,Waxahachie,PA,567544,67,2018-04-23
800666341,EMC Corporation,PA00657596,Converse,PA,576326,74,2017-12-21
800092800,MasterCard,PA00962022,Florissant,PA,604922,90,2022-07-30
800887462,System Star Solutions,PA00238500,Santa Clara,PA,691375,75,2021-02-20
800120367,466 Helena Court,PA00364469,Searcy,PA,510406,70,2018-09-22
800632373,Armstrong World Industries,PA00913100,High Point,PA,516097,38,2023-07-06
800847762,Mauna Loa Macadamia Nut Corp.,PA00184498,Andover,PA,538775,87,2017-05-01
800368889,1048 Transverse Stravenue,PA00978283,Garland,PA,645039,49,2019-06-05
800592887,Chargepal,PA00313309,East Chicago,PA,594065,39,2021-09-01
800862216,Omni Realty,PA00081868,Lake Charles,PA,665601,37,2018-10-05
800985411,Tropicana Products,PA00050778,Oceanside,PA,595899,55,2016-05-16
800574134,Prospa-Pal,PA00004309,Fullerton,PA,550340,68,2022-06-16
800233988,1179 Marston Lane,PA00222303,Cupertino,PA,686896,39,2017-07-18
800695666,1025 Adele Run,PA00003005,Pharr,PA,686416,60,2022-02-13
800669076,705 Yerba Buena Creek,PA00466719,Fair Lawn,PA,594413,87,2022-05-21
800787948,World Financial Group,PA00869997,Upper Arlington,PA,537856,85,2023-05-27
800564613,Express Scripts Incorporated,PA00948554,Hoboken,PA,507862,75,2020-03-02
800174821,Freedom Map,PA00498188,Corcoran,PA,658702,58,2020-12-03
800680429,Corsair Memory,PA00177461,St. Paul,PA,513720,75,2020-01-29
800415620,NetZero,PA00577062,The Colony,PA,506799,96,2015-05-02
800570281,Georgia Pacific,PA00985071,Lino Lakes,PA,524858,75,2022-06-07
800803094,1203 Del Monte Station,PA00873364,Nashua,PA,612303,72,2022-03-04
800073151,Total Serve,PA00156866,Palatine,PA,606292,57,2017-08-03
800901044,1061 Bayview Station,PA00642671,Hopkins,PA,564143,69,2015-04-03
800000223,521 Elmira Crossing,PA00080303,Champlin,PA,542420,48,2017-08-28
800572742,409 Buena Vista Motorway,PA00178557,Detroit,PA,587204,76,2022-01-05
800047696,951 Beaumont Station,PA00143866,Gadsden,PA,504520,39,2016-09-05
800045971,"Yum! Brands, Inc.",PA00185128,San Dimas,PA,636688,34,2017-07-27
800345047,Excella,PA00374897,Sanford,PA,628329,39,2023-05-19
800139140,Sprint Nextel Corporation,PA00021782,Wentzville,PA,621530,89,2020-08-08
800642135,Dollar General,PA00150624,Oak Park,PA,511759,89,2017-02-26
800830435,New World,PA00718259,Kannapolis,PA,589547,26,2021-01-16
800348751,197 Buchanan Pine,PA00433892,South Holland,PA,547406,68,2015-03-09
800731069,Gibson Guitar Corporation,PA00710783,McAllen,PA,564645,55,2015-09-18
800720706,Red River Broadcasting,PA00821917,Brea,PA,608420,36,2018-12-09
800634613,Helping Hand,PA00425550,High Point,PA,652050,36,2019-12-22
800875702,1383 Vega Shore,PA00805468,Porterville,PA,549478,49,2017-06-15
800906368,575 Jade Path,PA00569020,Longmont,PA,609092,72,2015-11-08
800705850,780 Hillcrest Rapids,PA00607675,Casper,PA,635215,69,2022-07-13
800574402,Cartoon Network Studios,PA00091663,Gainesville,PA,507408,81,2017-04-25
800465625,335 Quartz Manor,PA00398977,Bradenton,PA,602327,57,2018-03-04
800435809,Destiny Realty Solutions,PA00512888,Lafayette,PA,514878,38,2015-04-28
800986273,KFC,PA00929240,Stockton,PA,600980,58,2015-10-17
800478437,1390 Fairbanks Boulevard,PA00236319,Carrboro,PA,698343,28,2022-02-12
800367394,Taco Tico,PA00449765,Danville,PA,590164,91,2015-02-14
800810575,320 Flora Row,PA00891531,Stillwater,PA,588762,41,2015-01-13
800471733,876 Ringold Lake,PA00879018,North Little Rock,PA,625074,26,2018-09-22
800006802,106 Arbor Cove,PA00050877,Merced,PA,591301,53,2022-05-11
800126778,1030 Beale Terrace,PA00519805,Millbrae,PA,533430,64,2016-04-16
800301350,Johnson Controls,PA00283581,New Brighton,PA,649368,27,2019-07-14
800980129,478 Martin Luther King Jr Gardens,PA00096735,Margate,PA,586631,79,2016-07-03
800900854,344 Lindsay Bayou,PA00527836,Crest Hill,PA,647033,100,2015-10-30
800590663,567 Ottawa Bypass,PA00326119,Fairborn,PA,519337,34,2019-07-20
800484282,Equifax,PA00981888,Shreveport,PA,518057,35,2022-08-21
800805558,997 Shoup Grove,PA00698108,East Cleveland,PA,571391,49,2016-12-24
800322930,AK Steel Holding,PA00944271,Muscatine,PA,612902,75,2019-07-24
800021437,617 Lyell Landing,PA00816738,Leawood,PA,626183,43,2020-01-09
800859943,Greyvoid,PA00982990,Taunton,PA,651978,99,2020-10-05
800915526,Dynatronics Accessories,PA00698545,La Vergne,PA,614146,87,2020-11-12
800328306,Time Warner Cable,PA00066476,Centennial,PA,698213,92,2019-01-05
800276956,1220 Evergreen Path,PA00204774,Missouri City,PA,628065,29,2016-01-10
800978323,Hoyden,PA00831368,New Berlin,PA,570738,91,2019-10-24
800920817,Arkeia Software,PA00506563,Johnson City,PA,637318,73,2020-01-25
800353741,1200 Wentworth Green,PA00672688,Miamisburg,PA,596715,72,2015-01-09
800151115,Castle Realty,PA00941380,Wasco,PA,602665,78,2015-10-26
800835783,141 Marine Alley,PA00794782,Apache Junction,PA,628456,52,2015-05-29
800783807,BNSF Railway,PA00045726,Daphne,PA,611440,91,2022-12-18
800605898,Powerbod,PA00164429,Maywood,PA,679491,61,2016-04-06
800277235,895 Cortland Place,PA00307200,Santee,PA,588327,93,2018-04-04
800291887,1277 Washington Path,PA00976551,Urbana,PA,534231,28,2018-12-02
800646129,1039 Linares Terrace,PA00841184,Schertz,PA,549694,91,2019-10-15
800370198,Rollins Inc.,PA00071352,Midlothian,PA,566585,84,2018-01-28
800559004,655 Dickinson Crescent,PA00239128,Waynesboro,PA,627475,80,2022-04-13
800754928,"Wells Fargo Bank, N.A.",PA00857752,Lawrenceville,PA,524317,29,2023-07-25
800353697,782 Eureka Expressway,PA00945078,Waltham,PA,621290,87,2019-06-29
800074698,Chevron,PA00734469,Bristol,PA,579919,71,2016-10-17
800374992,499 Burke Lodge,PA00692172,Indianapolis,PA,648283,67,2017-07-28
800078127,Hoyden,PA00874549,Westerville,PA,526096,97,2023-03-02
800661695,1003 Burr Arcade,PA00428950,Villa Park,PA,512326,37,2023-11-04
800427085,16 Cecilia Canyon,PA00233787,Cleburne,PA,667463,55,2018-02-09
800523906,1180 Marin Walk,PA00642305,Provo,PA,501502,45,2016-10-26
800878869,Group O,PA00604996,El Cajon,PA,642612,64,2020-08-11
800124367,1351 Lisbon Pine,PA00391367,Winona,PA,603545,70,2021-01-02
800534937,Goodyear Tire and Rubber Company,PA00740887,Compton,PA,653425,26,2019-11-05
800130112,1162 Saint Croix Hills,PA00740513,Freeport,PA,587057,89,2016-01-31
800159459,Greyvoid,PA00598637,Round Rock,PA,696426,47,2020-11-28
800402633,1207 Russell Gardens,PA00956975,Nampa,PA,520928,68,2016-10-02
800214060,703 Dow Landing,PA00041192,Oro Valley,PA,574654,94,2018-04-14
800479285,705 Dock Road,PA00040219,Andover,PA,644177,59,2022-07-31
800037604,Alliant Energy,PA00882377,Boston,PA,596340,82,2018-01-12
800431889,AECOM,PA00613380,Geneva,PA,585579,96,2015-05-24
800124930,Pluto Marine,PA00828466,Milwaukee,PA,642340,36,2019-05-01
800532471,536 Birmingham Lodge,PA00940657,Deerfield,PA,621261,85,2019-12-01
800123092,Butler America,PA00563416,Binghamton,PA,611343,87,2017-05-20
800117422,229 Duncan Walk,PA00719070,Caledonia,PA,631032,98,2023-02-23
800289835,Dream Home Real Estate Service,PA00548131,Webster Groves,PA,687010,38,2022-09-20
800708646,Romp,PA00169679,Staunton,PA,648175,54,2020-01-28
800573755,Smith and Company,PA00528422,Jersey City,PA,629933,92,2023-02-05
800708633,Grade A Investment,PA00602639,Greeley,PA,606060,42,2016-12-11
800738418,JN-International Medical Corporation,PA00087876,Maplewood,PA,687462,76,2023-11-23
800314767,SAIC,PA00238525,San Antonio,PA,665315,77,2018-03-26
800679339,Balanced Fortune,PA00557812,Monroeville,PA,669166,64,2021-02-19
800772998,Airgas,PA00618660,Coeur d'Alene,PA,609609,51,2022-03-13
800752833,Avis Budget Group,PA00125536,Lima,PA,613468,54,2019-01-25
800597034,MTX Audio,PA00763210,Gilbert,PA,528423,73,2019-01-03
800162193,Amtrak,PA00173111,Provo,PA,680370,35,2018-07-04
800163468,MTX Audio,PA00950350,Sandy Springs,PA,531469,99,2023-08-18
800363759,375 Del Vale Ranch,PA00949106,Seattle,PA,686962,44,2015-03-02
800402661,1236 Cesar Chavez Glen,PA00464096,Durango,PA,657739,34,2020-08-03
800931573,1036 Service Glen,PA00665750,Palestine,PA,588291,77,2017-03-05
800305693,Dippin' Dots,PA00619672,Dickinson,PA,671448,41,2020-03-12
800429654,598 Mercedes Trace,PA00041819,Berwyn,PA,515681,85,2023-02-02
800180577,625 Jennings Point,PA00199096,Highland,PA,644927,55,2019-01-20
800332163,620 Rosella Green,PA00189438,Jupiter,PA,599057,52,2016-04-07
800037452,Atmos Energy,PA00363374,Laconia,PA,522395,70,2019-08-03
800044322,659 Keyes Court,PA00242567,Lynn,PA,547413,66,2018-03-31
800677834,560 Ventura Freeway,PA00621634,Homewood,PA,692236,30,2023-01-02
800116282,Vivitar,PA00611040,Newnan,PA,621411,48,2017-11-18
800163489,902 Carmelita Road,PA00603706,New Brighton,PA,529066,71,2020-03-31
800039791,American Eagle Outfitters,PA00781278,Sammamish,PA,607581,56,2022-03-10
800725873,1350 Sedgewick Grove,PA00531005,Duluth,PA,645143,39,2020-02-15
800691799,Payless ShoeSource,PA00652740,Chaska,PA,655445,84,2015-06-02
800456274,411 Rodgers Boulevard,PA00058939,Brooklyn Center,PA,661738,87,2016-10-26
800748267,Hawaiian Airlines,PA00629387,West Springfield,PA,514546,62,2015-09-21
800870193,620 Pretor Turnpike,PA00606596,Clemmons,PA,621785,58,2020-01-11
800078688,QVC,PA00440670,Cleveland Heights,PA,670225,45,2017-11-04
800599652,Spanx,PA00945213,Boise City,PA,697534,83,2018-04-20
800659415,791 Massachusetts Field,PA00730678,National City,PA,557210,91,2020-05-15
800714854,346 Coral Green,PA00535713,Perrysburg,PA,663423,75,2023-12-26
800328709,225 Merrie Pine,PA00858627,Wausau,PA,564843,65,2021-12-14
800200078,824 Capistrano Walk,PA00292852,Delray Beach,PA,617366,75,2019-12-28
800860709,Fender Musical Instruments Corporation,PA00300154,Clarksburg,PA,659708,29,2023-12-03
800347791,44 Seville Manor,PA00324461,Colton,PA,566516,95,2023-11-20
800892617,Affiliated Computer Services,PA00576321,Gladstone,PA,642981,90,2018-06-22
800119220,319 Coralino Pike,PA00012589,Mineola,PA,696846,48,2022-09-01
800105178,74 Lucerne Trail,PA00348745,Brawley,PA,657041,97,2018-08-30
800822500,Pier 1 Imports,PA00376217,Southaven,PA,590839,25,2015-11-15
800151953,923 Wayland Bypass,PA00009013,Natchez,PA,634639,29,2020-01-10
800241085,683 Bennington Rapids,PA00068548,Texas City,PA,664523,82,2015-07-01
800867256,Local Matters,PA00870054,Cooper City,PA,682699,60,2022-04-23
800464593,499 Stockton Estate,PA00653679,Tampa,PA,578280,39,2022-06-22
800489481,836 Steveloe Trace,PA00015390,Troy,PA,608411,55,2019-04-24
800330292,Gamma Realty,PA00221416,Rowlett,PA,571912,61,2015-06-05
800164485,Xray Eye & Vision Clinics,PA00070788,Amsterdam,PA,653571,89,2019-06-10
800329444,Grass Roots Yard Services,PA00292766,South Bend,PA,597430,42,2016-04-06
800247412,1318 Powhattan Gardens,PA00271570,Gardner,PA,507164,44,2022-05-12
800658839,Global Insight,PA00724014,Boca Raton,PA,669894,97,2020-01-15
800392862,eBay,PA00651383,Roswell,PA,543478,33,2021-11-30
800599006,Colt's Manufacturing Company,PA00686604,South Pasadena,PA,651457,74,2023-11-05
800158456,Union Oil Company of California,PA00915335,Santee,PA,658487,41,2020-10-17
800793785,674 Lakewood Rapids,PA00817610,Lincoln,PA,686835,27,2022-03-15
800564793,419 Hotaling Place,PA00199230,Prattville,PA,642915,46,2023-03-27
800575058,863 Whitney Junction,PA00323160,Dolton,PA,604747,60,2019-06-07
800124095,CNA,PA00095818,Southfield,PA,686772,43,2023-11-03
800593434,Coventry Health Care,PA00059317,Altoona,PA,527229,51,2018-01-27
800858841,Suadela Investment,PA00776218,Poway,PA,591058,33,2018-05-28
800741098,Amy's Kitchen,PA00079844,Tulare,PA,529225,93,2017-03-25
800887944,Monsource,PA00250150,Roseville,PA,579443,74,2022-12-22
800586598,Earthworks Garden Kare,PA00287747,Rapid City,PA,651040,35,2016-01-22
800343848,744 Lamartine Loop,PA00372248,Kingsport,PA,597524,90,2018-10-09
800337816,1383 Farnum Point,PA00072498,New Port Richey,PA,596169,71,2017-04-03
800858162,Erie Insurance Group,PA00493403,Tustin,PA,601266,56,2020-12-27
800530408,663 Martinez Annex,PA00866825,Roanoke,PA,688172,97,2019-02-07
800995943,Netcordia,PA00535678,Camas,PA,521823,72,2023-08-12
800232905,System Star Solutions,PA00051797,Alice,PA,663895,64,2018-09-25
800228875,547 Wildwood Garden,PA00009939,Detroit,PA,670085,69,2023-04-29
800644988,STX,PA00232938,Perris,PA,657903,86,2016-12-03
